Id,SalePrice
1461, 115521.99021196278
1462, 137941.03395084152
1463, 160414.7746813349
1464, 168591.94909687893
1465, 165766.0355299969
1466, 164729.63250681548
1467, 154363.03712238316
1468, 148855.05276781766
1469, 148780.17318646287
1470, 110181.0709122411
1471, 180606.83313914243
1472, 97076.44085829137
1473, 97145.24173063172
1474, 159121.0332698852
1475, 120310.57683172895
1476, 314522.98871378356
1477, 205879.06665303835
1478, 227382.19457449287
1479, 219135.76107660178
1480, 356527.5677268629
1481, 250907.75538788247
1482, 162261.02317918243
1483, 143514.59018645893
1484, 134150.34407612894
1485, 147937.62315582845
1486, 162384.0272983121
1487, 289050.0626090285
1488, 191441.34254438922
1489, 154881.84362551954
1490, 183224.76816049824
1491, 155642.46604961884
1492, 96379.59675600889
1493, 176220.62418899927
1494, 246551.91140231062
1495, 242941.30048954583
1496, 207950.097349695
1497, 149316.34930361368
1498, 139644.58850637157
1499, 146473.82890823158
1500, 127049.41093386414
1501, 158595.57749084232
1502, 130126.56046046286
1503, 246004.6236565716
1504, 191951.91867831693
1505, 176713.7118989858
1506, 164564.0537952125
1507, 211597.16909531804
1508, 182418.0878255853
1509, 161054.90447580034
1510, 131742.6988089073
1511, 125384.60155133613
1512, 155928.33308391564
1513, 145654.9462670298
1514, 178414.94078636199
1515, 201861.10326790862
1516, 172024.47585374143
1517, 141822.67247335
1518, 134416.03019531566
1519, 177058.60335894968
1520, 129117.2479823954
1521, 131175.95687652018
1522, 162518.03483901918
1523, 113069.12770562948
1524, 116589.7670171147
1525, 121142.03390888027
1526, 127773.2224178621
1527, 97474.66716965174
1528, 132281.84848830372
1529, 138143.27093859215
1530, 167734.08080518877
1531, 115378.34374360213
1532, 105997.83038133607
1533, 143001.4894095522
1534, 116382.41186451426
1535, 164837.68077312264
1536, 119398.67655993218
1537, 69386.23725366702
1538, 175206.44325332536
1539, 163614.36407942636
1540, 115094.380126162
1541, 151599.74876499252
1542, 146130.62643371455
1543, 203105.100950934
1544, 75442.38441650906
1545, 110860.68449513658
1546, 130549.84527166325
1547, 141971.8799151988
1548, 133496.90321866245
1549, 106859.9115530298
1550, 152094.1125132577
1551, 115129.03775615204
1552, 144103.90412053757
1553, 154894.14103003667
1554, 119348.09767911198
1555, 145675.07478787223
1556, 78952.14988043191
1557, 108331.23466442792
1558, 80378.04375720234
1559, 96082.09191270832
1560, 150011.46965788543
1561, 131528.80895342206
1562, 124738.67984766485
1563, 114289.6436962567
1564, 132158.68145838793
1565, 151335.7262768953
1566, 195464.29874379703
1567, 68252.44674718166
1568, 170559.9129222724
1569, 135867.9379451428
1570, 122420.36844248447
1571, 133937.7891586613
1572, 136975.66560415912
1573, 205332.60156267285
1574, 114762.59284770623
1575, 172068.26260868297
1576, 180864.73769581746
1577, 154339.72667620357
1578, 148221.08393753652
1579, 126001.76350745629
1580, 167950.40218755236
1581, 124034.01852770509
1582, 121798.17607597701
1583, 285590.5056662117
1584, 190356.67015309422
1585, 120820.75481936388
1586, 66426.17443444638
1587, 94173.7712249935
1588, 130322.87742796013
1589, 97154.1404654468
1590, 128536.67800326801
1591, 98132.2660196267
1592, 116579.12016981527
1593, 128411.10238646944
1594, 133245.26511301895
1595, 119682.84726924954
1596, 195167.91431034982
1597, 174277.93221116773
1598, 158537.09393489917
1599, 165477.5605037798
1600, 159662.03827475276
1601, 67332.910220943
1602, 104679.69830337635
1603, 91736.14059778705
1604, 230249.13164412894
1605, 206649.52261241458
1606, 156875.62160031148
1607, 160608.8778720303
1608, 163917.16358063885
1609, 154057.48962939513
1610, 136209.51623777032
1611, 136695.40669162793
1612, 142652.65883033836
1613, 136251.7317095791
1614, 114529.79104613945
1615, 85956.63249145844
1616, 73673.17208155648
1617, 90444.80087429167
1618, 121071.04080523684
1619, 116078.13435566482
1620, 165499.37221216303
1621, 125171.13504204043
1622, 132901.34170954002
1623, 244353.28355723104
1624, 172472.77865233697
1625, 117123.4837907884
1626, 156455.57964583702
1627, 162146.30914806513
1628, 223749.06158130956
1629, 155561.02128186825
1630, 316506.00167097745
