Id,SalePrice
1461, 118451.25759567894
1462, 143115.15054870644
1463, 175142.87941508685
1464, 172465.47918356987
1465, 171175.3298748136
1466, 165306.07633704113
1467, 164030.0902041103
1468, 156788.95677104828
1469, 160964.16440469798
1470, 111870.56612997329
1471, 175327.2342902201
1472, 87512.75761664426
1473, 86819.92598181
1474, 137739.11282329375
1475, 117863.79190491408
1476, 335206.8199986188
1477, 234080.69268121084
1478, 257290.77859178398
1479, 239060.0749845795
1480, 432201.546207951
1481, 277107.91053745156
1482, 182802.79368382596
1483, 152569.99592610198
1484, 146968.5259080956
1485, 155844.29276896143
1486, 172694.10816882944
1487, 312986.08608073014
1488, 207597.84421895852
1489, 176937.69653554918
1490, 193134.87930430396
1491, 164502.78883799125
1492, 84597.22586611121
1493, 178306.61449328324
1494, 273335.67058868415
1495, 260516.4775380425
1496, 203466.62902713963
1497, 157223.9519457491
1498, 140711.3979717494
1499, 151850.14788102751
1500, 131507.49313168845
1501, 157650.8073032259
1502, 132690.77472321736
1503, 276476.0161118482
1504, 208529.5923020772
1505, 205407.14969446068
1506, 168990.92650618032
1507, 212539.77507504547
1508, 178635.85592929536
1509, 151600.00392679204
1510, 133070.91790983154
1511, 131749.9302845246
1512, 148785.13799012222
1513, 137367.081828224
1514, 169713.17343678192
1515, 190980.7561659762
1516, 156797.28529908505
1517, 135778.61725102353
1518, 125454.73924756821
1519, 194056.09120765995
1520, 119991.31331490207
1521, 124798.37966800587
1522, 163786.42064358492
1523, 99408.50909966746
1524, 115633.91887815719
1525, 114371.55642254655
1526, 119682.46696470774
1527, 87733.11478557027
1528, 125537.97877494874
1529, 133628.968585978
1530, 166892.0533965119
1531, 104135.1213135834
1532, 101346.1463407313
1533, 133805.40007255727
1534, 112381.33891449559
1535, 141938.0634604044
1536, 104753.15365970033
1537, 61392.08651453572
1538, 162509.79439038088
1539, 186418.05645201288
1540, 90809.22987764761
1541, 154649.08028496744
1542, 130369.59247584376
1543, 191742.71782950842
1544, 68828.28524019006
1545, 92287.50191650115
1546, 122903.23292949298
1547, 130054.97748580463
1548, 123419.51415429283
1549, 107014.10603035465
1550, 127693.6369776279
1551, 105681.35273101738
1552, 132141.69135218614
1553, 151504.6861016846
1554, 105606.35742201186
1555, 156550.73647373458
1556, 72715.13239929965
1557, 92605.32357947496
1558, 78632.6860388307
1559, 92347.3385257558
1560, 130816.31666881609
1561, 121138.38388753727
1562, 117572.57381204971
1563, 116641.92329907141
1564, 138180.86709541982
1565, 145922.64577317637
1566, 217639.23996623143
1567, 65040.079364849495
1568, 189988.90116272445
1569, 120428.54572604921
1570, 119252.62453069675
1571, 122697.7804864852
1572, 142976.95231596043
1573, 235441.0309970393
1574, 108735.92276830746
1575, 187535.6899543986
1576, 202050.7353359275
1577, 177716.2930851404
1578, 140229.51896420153
1579, 138128.48935846853
1580, 175280.9903497942
1581, 134305.82059148356
1582, 119369.22289979
1583, 328008.65566790936
1584, 212705.94690633123
1585, 131101.93275915994
1586, 66464.54257374548
1587, 93446.74356817083
1588, 134123.83930948575
1589, 87590.84952807445
1590, 120819.27717663694
1591, 95287.70135063419
1592, 103458.14715908837
1593, 124775.52274361736
1594, 120716.3422418341
1595, 105475.89787566675
1596, 190588.64140730022
1597, 160062.83141242812
1598, 166016.75526922202
1599, 167964.36350088907
1600, 166146.3580680807
1601, 62590.00435910234
1602, 93059.84184567035
1603, 90043.46033567954
1604, 243444.05714030232
1605, 225777.70257579032
1606, 151843.05441015924
