Id,SalePrice
1461, 123154.0625
1462, 148684.640625
1463, 172088.90625
1464, 163349.28125
1465, 187208.859375
1466, 163340.421875
1467, 156767.328125
1468, 145268.8125
1469, 179738.84375
1470, 111421.296875
1471, 201097.609375
1472, 96857.078125
1473, 98163.46875
1474, 139086.328125
1475, 147253.75
1476, 309855.1875
1477, 234827.0625
1478, 264443.375
1479, 249750.359375
1480, 502753.6875
1481, 294082.0625
1482, 207537.890625
1483, 140946.046875
1484, 145837.171875
1485, 160119.890625
1486, 162447.375
1487, 298563.9375
1488, 234914.0625
1489, 173511.046875
1490, 183056.328125
1491, 175654.859375
1492, 92090.8671875
1493, 182523.859375
1494, 281634.75
1495, 283461.875
1496, 209353.296875
1497, 165576.5625
1498, 147044.421875
1499, 150519.84375
1500, 133151.96875
1501, 151596.484375
1502, 142144.140625
1503, 272427.90625
1504, 233486.453125
1505, 208253.46875
1506, 179484.46875
1507, 234647.734375
1508, 179643.3125
1509, 157297.0625
1510, 142495.71875
1511, 143461.796875
1512, 172409.5625
1513, 147346.15625
1514, 186769.078125
1515, 212453.8125
1516, 165405.96875
1517, 148777.1875
1518, 145086.765625
1519, 222315.015625
1520, 130803.5234375
1521, 134038.921875
1522, 173240.78125
1523, 102076.4453125
1524, 109645.765625
1525, 126004.609375
1526, 120835.5078125
1527, 110463.5625
1528, 135347.984375
1529, 150404.0
1530, 176692.78125
1531, 125162.5546875
1532, 117297.3046875
1533, 143037.15625
1534, 118953.015625
1535, 161417.84375
1536, 116103.5390625
1537, 89029.78125
1538, 170324.640625
1539, 214204.0625
1540, 104198.765625
1541, 154259.609375
1542, 147739.140625
1543, 219614.84375
1544, 76221.25
1545, 111553.625
1546, 127587.609375
1547, 133125.15625
1548, 130801.953125
1549, 106270.671875
1550, 146663.3125
1551, 127975.0703125
1552, 156250.859375
1553, 141819.984375
1554, 111553.578125
1555, 178953.609375
1556, 94457.703125
1557, 116718.5
1558, 86979.7578125
1559, 106049.1015625
1560, 153830.140625
1561, 148436.859375
1562, 119676.4609375
1563, 120709.1328125
1564, 147087.796875
1565, 146002.453125
1566, 241659.15625
1567, 81982.859375
1568, 190579.34375
1569, 125467.34375
1570, 121292.46875
1571, 132538.5625
1572, 139034.5
1573, 237685.265625
1574, 119638.546875
1575, 207189.609375
1576, 210999.6875
1577, 173950.5625
1578, 150357.4375
1579, 143957.953125
1580, 192460.28125
1581, 157426.578125
1582, 128207.109375
1583, 319761.125
1584, 210594.421875
1585, 123132.6484375
1586, 84428.2421875
1587, 101347.8984375
1588, 145096.0625
1589, 88381.6796875
1590, 132290.453125
1591, 101950.453125
1592, 114405.40625
1593, 135659.21875
1594, 133961.015625
1595, 129346.4296875
1596, 227163.953125
1597, 177014.828125
1598, 181958.96875
1599, 185912.5
1600, 185764.546875
1601, 84520.2421875
1602, 112980.78125
1603, 100093.1640625
1604, 250294.140625
1605, 244660.640625
1606, 155315.359375
1607, 173392.25
1608, 192739.234375
1609, 172353.921875
1610, 137786.484375
1611, 132598.390625
1612, 150863.875
1613, 167428.140625
1614, 132713.765625
1615, 96314.46875
1616, 80646.7109375
1617, 99247.390625
1618, 129030.8828125
1619, 125587.640625
1620, 173078.6875
1621, 127904.53125
1622, 131818.09375
1623, 288957.4375
1624, 183885.90625
1625, 121917.4296875
1626, 174373.546875
1627, 175588.875
1628, 254002.484375
1629, 163588.28125
1630, 338421.90625
1631, 219086.90625
1632, 244928.328125
1633, 165369.40625
1634, 161454.203125
1635, 156297.25
1636, 145568.484375
1637, 189225.265625
1638, 205270.078125
1639, 181538.53125
1640, 240053.359375
1641, 168816.046875
1642, 206716.265625
1643, 201787.28125
1644, 213678.015625
1645, 205618.203125
1646, 154669.359375
1647, 168914.328125
1648, 134082.40625
1649, 136830.609375
1650, 126070.3125
1651, 126885.421875
1652, 96850.1953125
1653, 98456.5
1654, 154289.078125
1655, 161244.21875
1656, 145502.78125
1657, 151616.71875
1658, 136491.890625
1659, 149336.515625
1660, 150430.734375
1661, 447805.1875
1662, 394594.25
1663, 344072.3125
1664, 477284.625
1665, 280600.5
1666, 287217.125
1667, 345827.46875
1668, 303346.09375
1669, 267866.75
1670, 301701.28125
1671, 244362.140625
1672, 461265.65625
1673, 265105.46875
1674, 252821.96875
1675, 175301.78125
1676, 173403.578125
1677, 200824.328125
1678, 442822.625
1679, 331331.46875
1680, 282471.03125
1681, 245765.265625
1682, 271953.0625
1683, 172832.921875
1684, 152149.953125
1685, 147245.4375
1686, 154490.390625
1687, 149771.796875
1688, 153181.765625
1689, 169370.9375
1690, 169409.890625
1691, 152587.0
1692, 243129.40625
1693, 150143.546875
1694, 161248.546875
1695, 173154.03125
1696, 268022.84375
1697, 156700.859375
1698, 398324.15625
1699, 292682.84375
1700, 219446.140625
1701, 261096.984375
1702, 248751.109375
1703, 236182.828125
1704, 302809.1875
1705, 211737.25
1706, 419698.9375
1707, 158638.515625
1708, 188025.71875
1709, 270770.75
1710, 219866.296875
1711, 229886.53125
1712, 232255.09375
1713, 249274.265625
1714, 206873.671875
1715, 187387.015625
1716, 173023.359375
1717, 168142.71875
1718, 131982.5
1719, 184164.359375
1720, 248169.09375
1721, 167144.140625
1722, 128296.75
1723, 151682.171875
1724, 199060.15625
1725, 229134.6875
1726, 166259.71875
1727, 143372.296875
1728, 174613.53125
1729, 152679.546875
1730, 169678.84375
1731, 118495.9765625
1732, 134771.640625
1733, 119358.1953125
1734, 129459.8125
1735, 126122.859375
1736, 116554.8828125
1737, 325492.5625
1738, 198972.78125
1739, 283374.96875
1740, 186530.4375
1741, 158386.609375
1742, 151596.484375
1743, 155809.53125
1744, 301440.125
1745, 193270.765625
1746, 239700.65625
1747, 209055.984375
1748, 212115.203125
1749, 161969.84375
1750, 132172.765625
1751, 238727.546875
1752, 109645.75
1753, 154715.828125
1754, 208925.171875
1755, 159955.625
1756, 137923.0625
1757, 122639.5078125
1758, 139988.671875
1759, 166003.828125
1760, 157427.515625
1761, 154745.125
1762, 167804.953125
1763, 149444.609375
1764, 114987.2265625
1765, 180390.65625
1766, 189790.359375
1767, 211317.125
1768, 141117.234375
1769, 182384.40625
1770, 134839.5625
1771, 139330.984375
1772, 134821.71875
1773, 133982.03125
1774, 142595.46875
1775, 124517.34375
1776, 119065.015625
1777, 108283.7734375
1778, 125473.34375
1779, 100368.875
1780, 188279.5
1781, 119106.7265625
1782, 99532.5
1783, 124218.625
1784, 97777.265625
1785, 107526.6171875
1786, 173452.671875
1787, 155551.140625
1788, 53853.1796875
1789, 82845.6484375
1790, 95748.2421875
1791, 192152.015625
1792, 157743.3125
1793, 134775.5
1794, 139206.53125
1795, 130101.8359375
1796, 128721.953125
1797, 121579.921875
1798, 125949.8046875
1799, 117324.125
1800, 121512.9140625
1801, 128227.5390625
1802, 159326.125
1803, 150738.0
1804, 127451.296875
1805, 137333.59375
1806, 106087.203125
1807, 143925.453125
1808, 120354.109375
1809, 118596.7734375
1810, 149826.921875
1811, 82453.296875
1812, 100593.921875
1813, 120839.125
1814, 104783.9921875
1815, 61983.984375
1816, 96307.875
1817, 111683.8359375
1818, 138790.578125
1819, 114023.1875
1820, 78053.078125
1821, 126238.03125
1822, 143282.75
1823, 66032.0859375
1824, 122027.90625
1825, 137050.4375
1826, 80909.875
1827, 111901.59375
1828, 145600.4375
1829, 120687.359375
1830, 145275.015625
1831, 190398.265625
1832, 117148.1171875
1833, 148424.0625
1834, 108276.7578125
1835, 173682.9375
1836, 130075.3515625
1837, 102749.9296875
1838, 131229.984375
1839, 77815.8671875
1840, 146390.5
1841, 142224.03125
1842, 72105.921875
1843, 132621.859375
1844, 121604.8046875
1845, 141124.59375
1846, 156083.25
1847, 152335.484375
1848, 47597.4296875
1849, 113576.6953125
1850, 118607.3828125
1851, 144798.671875
1852, 139473.296875
1853, 111950.9765625
1854, 162784.015625
1855, 124845.0859375
1856, 208855.0625
1857, 171056.28125
1858, 143816.921875
1859, 129908.53125
1860, 132762.015625
1861, 129908.53125
1862, 297267.65625
1863, 291945.96875
1864, 291945.96875
1865, 274564.15625
1866, 304520.90625
1867, 246866.5
1868, 294469.5
1869, 187458.0
1870, 244113.46875
1871, 218314.84375
1872, 143960.53125
1873, 214494.390625
1874, 141924.6875
1875, 203628.0
1876, 187447.078125
1877, 213568.609375
1878, 191458.453125
1879, 126050.375
1880, 132533.484375
1881, 226068.265625
1882, 250649.765625
1883, 178320.1875
1884, 201967.859375
1885, 253354.171875
1886, 280814.625
1887, 206625.453125
1888, 286678.4375
1889, 146516.40625
1890, 113682.515625
1891, 128533.96875
1892, 113729.109375
1893, 119894.375
1894, 138410.265625
1895, 151304.046875
1896, 127779.3671875
1897, 118279.6796875
1898, 110694.46875
1899, 130871.671875
1900, 152155.625
1901, 164060.578125
1902, 143172.9375
1903, 221768.4375
1904, 139493.21875
1905, 168979.984375
1906, 159189.046875
1907, 189950.53125
1908, 122809.1015625
1909, 120495.6875
1910, 121202.6875
1911, 180838.453125
1912, 291112.0
1913, 152053.90625
1914, 98903.4296875
1915, 261998.28125
1916, 74575.3671875
1917, 249521.578125
1918, 136002.109375
1919, 161926.03125
1920, 159831.125
1921, 352877.03125
1922, 282729.71875
1923, 191665.265625
1924, 202369.421875
1925, 196261.640625
1926, 344317.8125
1927, 117458.8046875
1928, 161770.984375
1929, 127391.1796875
1930, 111097.5625
1931, 149915.921875
1932, 130253.1953125
1933, 175031.09375
1934, 159854.9375
1935, 156743.671875
1936, 167090.640625
1937, 174118.96875
1938, 173725.8125
1939, 214155.578125
1940, 183769.484375
1941, 160526.140625
1942, 154510.765625
1943, 203527.34375
1944, 295715.8125
1945, 332321.8125
1946, 154474.65625
1947, 289450.625
1948, 169323.578125
1949, 226319.421875
1950, 176510.484375
1951, 261186.40625
1952, 201800.921875
1953, 143800.765625
1954, 200127.515625
1955, 129993.9453125
1956, 316476.53125
1957, 159580.765625
1958, 305229.6875
1959, 146424.984375
1960, 118477.9765625
1961, 121893.453125
1962, 99823.4375
1963, 105870.3359375
1964, 106873.6328125
1965, 146588.953125
1966, 157792.71875
1967, 242116.671875
1968, 385937.9375
1969, 337548.09375
1970, 421605.71875
1971, 395770.6875
1972, 345052.34375
1973, 240368.890625
1974, 278222.1875
1975, 436789.5
1976, 256033.28125
1977, 332881.5
1978, 369816.5625
1979, 295615.28125
1980, 183633.53125
1981, 305173.15625
1982, 208538.015625
1983, 209125.703125
1984, 159317.203125
1985, 209691.953125
1986, 218306.6875
1987, 159873.3125
1988, 149835.078125
1989, 159633.421875
1990, 186907.40625
1991, 209392.296875
1992, 211872.75
1993, 143127.5625
1994, 231717.09375
1995, 168730.234375
1996, 230225.921875
1997, 301081.59375
1998, 320656.40625
1999, 238157.265625
2000, 322467.875
2001, 237001.9375
2002, 221564.3125
2003, 241152.109375
2004, 248092.359375
2005, 210516.171875
2006, 218375.0625
2007, 231749.28125
2008, 174746.75
2009, 167997.078125
